time_period,parse_lane_name(vehicle_lane),min(vehicle_HC),max(vehicle_HC),avg(vehicle_HC),stddev(vehicle_HC)
3.0,97834545,0.04,0.04,0.04,
3.0,189099791,0.0,10.61,1.6763291139240504,2.227359122262534
3.0,223083929,0.0,8.86,2.515542406311617,2.085800675733737
3.0,734712544,0.0,11.86,2.038072072072073,3.1500861363264945
3.0,251134804,0.0,6.5,1.2541666666666667,2.302361985936554
3.0,260124785,0.0,10.46,1.4365060240963854,2.700355186093273
3.0,5728492,0.0,7.01,1.7454545454545454,3.008645421568861
3.0,33878526,0.0,8.58,3.1727906976744187,3.300446092201849
3.0,803870834,0.0,0.93,0.4420833333333332,0.400097587733474
3.0,6734986719,0.0,6.59,2.938571428571428,3.2605594027785507
3.0,70794280,0.0,7.57,1.8063157894736845,2.825194605934874
2.0,650854046,0.0,0.0,0.0,
3.0,250698926,0.0,7.53,1.7569155844155848,2.404967287529829
3.0,391433166,0.0,10.61,2.5036224489795926,3.387218000797905
3.0,10741722,0.0,10.86,2.4823350253807095,3.380305876133929
3.0,98198128,0.0,8.54,1.3121631205673763,2.313594498512239
3.0,250699711,0.0,11.04,1.8977669902912622,2.494834244185072
3.0,7206257345,0.0,6.58,1.3268831168831174,1.9347958274849866
3.0,250699929,0.0,7.39,1.1122641509433961,2.13073086188883
3.0,6724941684,0.0,5.2,2.482307692307692,2.510003830827601
3.0,2332169070,0.0,0.81,0.5534065934065933,0.3272111780901672
3.0,651968869,0.58,7.11,1.1961111111111111,1.5254127267490936
3.0,8781516498,0.0,0.41,0.051666666666666666,0.12006311471535092
3.0,28346261,0.0,0.0,0.0,
3.0,169130600,0.0,2.05,0.5822784810126582,0.49336871676753347
3.0,789796814,0.81,5.62,1.2910526315789477,1.4431481587789712
3.0,807123616,0.0,0.39,0.025,0.08678106003588791
2.0,251136451,0.0,0.0,0.0,
3.0,189099793,0.0,9.84,1.4256744704570705,2.0210011268246566
3.0,286067599,0.0,12.61,1.7911470911086635,2.6045019637497018
3.0,cluster_2605248062_304829075_304829200_304829608_,0.0,7.28,1.2910714285714289,2.0456888309519017
3.0,31616885,0.0,8.88,1.3893503480278295,1.6954701655498436
3.0,95663418,0.0,10.08,1.1947046413502116,1.8248038549926866
3.0,359095744,0.0,9.48,2.059478260869565,2.5428499150191186
3.0,1872639287,0.0,0.81,0.7084472049689445,0.23797993351911834
3.0,251145098,0.0,5.27,0.7862499999999999,1.8465329481413075
3.0,650854044,0.0,8.32,2.166,3.4623373608012264
3.0,70794288,0.0,7.16,1.1845454545454546,2.642363955386781
2.0,250711117,0.0,0.46,0.21666666666666667,0.23115651263447745
2.0,251110372,0.0,10.43,2.6075,5.215
3.0,49756841,0.0,8.35,1.3541638225255974,1.927824666735284
3.0,250692063,0.0,10.34,1.76144578313253,2.5713895515233043
3.0,353770666,0.0,6.24,0.8632558139534883,1.8356894655560585
3.0,250711247,0.0,8.43,0.8686956521739131,2.0815123530474975
3.0,364104830,0.0,7.66,2.465,2.7362207693021876
3.0,8445978242,0.0,10.26,1.13,2.029941395450991
3.0,193384535,0.0,0.69,0.3494736842105263,0.31031299045767263
3.0,86378178,0.0,8.1,1.9874074074074073,2.854020127380195
3.0,1458642387,0.0,5.73,1.9100000000000001,3.308217042456556
3.0,727447790,0.0,0.65,0.48250000000000004,0.32170120712653016
3.0,10976428,0.0,9.03,2.7015151515151508,3.1972929186384773
3.0,355615320,0.0,8.4,1.4133333333333333,3.422903251140275
3.0,10971766,0.0,10.41,1.026097678916798,1.1552955951188508
3.0,359095693,0.0,8.83,1.8012162162162164,2.7143444187948993
3.0,653971685,0.0,7.77,2.018333333333333,3.212277111711292
3.0,250700248,0.0,7.03,1.840175438596491,2.2570802257586755
3.0,353792192,0.0,5.43,0.5940552995391704,1.0703682114295598
3.0,411703357,0.0,6.89,2.2365384615384616,2.63861883405559
3.0,633562896,0.62,8.2,5.425714285714285,3.1246383527001704
3.0,790322287,0.43,7.41,2.7600000000000002,3.1005322123790293
3.0,359095610,0.0,6.87,1.6723076923076925,2.626192281124118
3.0,261671453,0.0,10.07,0.8784047109207657,1.0135203487553306
3.0,909208929,0.0,5.74,1.1947368421052642,1.6881076535637178
3.0,634256859,0.0,8.98,2.80987012987013,3.3346800104935865
3.0,250714052,0.0,8.27,2.3663483146067423,2.6555709765180118
3.0,97788848,0.0,7.77,2.7881632653061224,2.9513709197798996
3.0,284175000,0.0,9.41,1.818795180722891,2.2807916635646692
3.0,302575704,0.0,12.53,2.3696404494382004,3.2866284099018097
3.0,353767084,0.0,10.18,1.9631506849315068,3.648827390299644
3.0,250713510,0.0,6.97,2.6177777777777775,3.138999752221151
3.0,32015475,0.0,0.83,0.20777777777777776,0.34575199846775206
3.0,651968878,0.0,0.0,0.0,0.0
3.0,49747751,0.0,9.51,1.7351313131313133,2.244324811438882
3.0,250699973,0.0,9.09,2.1024999999999996,2.713840117217332
3.0,cluster_2113408277_212986801_6281867407_6356544243_,0.0,1.15,0.5754347826086956,0.3228808278382401
3.0,250699975,0.0,8.51,1.8427586206896547,2.4427581413567636
3.0,791288820,0.0,11.23,3.2692957746478872,3.876711170177873
3.0,23182806,0.0,10.26,1.3068562874251495,2.21762527473975
3.0,211279082,0.0,8.46,2.427894736842105,3.0521441988422358
3.0,23216654,0.0,8.76,1.8161977186311793,2.548368066200972
3.0,359096268,0.0,8.57,1.1172222222222221,2.6371370518168677
3.0,651948534,0.0,8.13,1.1575,2.466654573021666
3.0,2300286948,0.0,6.05,0.5384615384615385,1.1545170152325772
3.0,32015577,0.0,8.45,1.026388888888889,1.96045072825179
3.0,6558555850,0.57,0.8,0.6766666666666666,0.11590225767142476
2.0,353749537,0.0,0.61,0.27749999999999997,0.32356091646962964
3.0,300400472,0.0,8.21,0.5518918918918919,1.8612299365948521
3.0,cluster_95663461_95663463_95663464_962356532_,0.0,9.16,2.683059273422562,2.8741097256143053
3.0,865301640,0.0,7.73,2.008124207858043,2.0428108508547944
3.0,193421331,0.0,6.45,0.9978921568627456,1.895760364015108
3.0,64094754,0.0,0.73,0.408154761904762,0.2888665437480584
3.0,23183271,0.0,9.39,1.8053558718861191,2.679422403911708
3.0,250921487,0.0,6.99,0.9550000000000001,2.449093126619962
3.0,304829528,0.0,7.18,1.492,2.2685859087362013
3.0,280010748,0.0,12.38,1.5980444444444442,2.9167427248586515
3.0,250712719,0.0,7.74,1.7361038961038961,2.462335303519467
3.0,717328985,0.0,9.39,1.5442215568862296,2.0813392698539697
3.0,636742499,0.0,7.13,0.8574285714285718,1.8595641696641994
3.0,653972809,0.0,7.81,2.2705405405405408,2.988069378030402
3.0,2325309522,0.0,6.19,1.4690196078431377,2.1123004094133586
3.0,633562902,0.2,7.56,1.4118749999999998,2.2634346135905936
3.0,847943120,0.0,8.33,2.2952631578947362,3.1374075788442717
3.0,883118288,0.81,0.81,0.81,
3.0,763490839,0.0,9.51,1.6177296000000383,2.0866421776088546
3.0,704293238,0.0,8.41,1.8011802232854874,2.6963676687068974
3.0,251134300,0.0,6.82,1.7370833333333335,2.5486765178722903
3.0,250720874,0.0,8.1,1.3612,2.4192532496029195
3.0,95663422,0.0,8.99,2.4631137724550896,2.627677040953885
3.0,170993800,0.0,11.89,2.0319415204678255,2.6471640161408794
3.0,653974966,0.0,0.93,0.53875,0.35393451775313306
3.0,97788210,0.0,6.06,0.500625,1.3457940065019267
3.0,298293482,0.0,11.31,1.8274779319041614,2.607852544483187
3.0,226869337,0.0,8.54,1.696666666666667,2.2658808974214204
3.0,6217316409,0.0,9.45,1.9717288135593212,2.6780830147123456
3.0,11256819886,0.64,9.46,3.5907142857142853,3.685617502349691
3.0,250663746,0.0,9.8,2.2595833333333335,3.179543963973541
3.0,250699612,0.0,9.11,1.9418627450980388,2.7975040963497046
3.0,50033084,0.0,3.02,0.518,0.6564910607316087
3.0,294492611,0.0,0.79,0.32294117647058823,0.2692295652849616
3.0,2299482267,0.0,7.16,1.0785714285714285,2.6834954106626716
3.0,23216811,0.0,7.4,2.3471428571428574,2.880341515755859
3.0,141467313,0.0,7.54,1.4648275862068967,2.6091523263445096
3.0,95663376,0.37,8.81,3.387,3.3609534258948726
3.0,27362980,0.0,8.34,1.358220338983051,1.9941601198284988
4.0,70689748,0.0,7.27,2.681313442017907,2.0777194370161327
4.0,784763869,0.0,8.85,2.1506273062730616,2.7659427388612032
4.0,224025727,0.0,4.85,2.466315789473685,2.3407790975710907
4.0,31767638,0.0,8.7,1.8077575757575757,2.8479126612728116
4.0,250706414,0.0,6.98,1.3492000000000002,2.4267930141100487
4.0,355615622,0.0,8.19,2.326333333333333,3.0971783413553893
4.0,250708051,0.55,7.4,1.0827272727272725,1.4994317105308446
4.0,250663593,0.0,7.07,1.258076923076923,2.3921170861490357
4.0,824855114,0.0,12.35,2.5825806451612903,4.074375999456388
4.0,353750576,0.0,7.48,1.87,3.74
4.0,251134680,0.0,5.36,1.0535897435897437,1.8069157892291832
4.0,650854059,0.0,7.45,2.1584615384615384,2.6854119867278348
4.0,342455837,0.0,8.84,1.6131626506024102,1.8800928652393931
4.0,847548593,0.0,0.65,0.258,0.3532987404449668
4.0,355613814,0.0,6.92,1.451578947368421,2.1816488747884013
3.0,353767906,0.0,0.51,0.31666666666666665,0.2764657905299195
4.0,31767678,0.0,9.41,2.370630081300814,3.149235288380021
4.0,295056184,0.0,12.54,1.4559085841694541,2.7627834947666905
4.0,61043155,0.0,8.22,1.043,1.8706977563716114
4.0,8462140397,0.0,5.43,1.0482051282051283,1.681726651035931
4.0,10972181,0.0,6.43,1.2547959183673472,2.1177259879368644
4.0,52493441,0.0,10.89,2.1971790808240854,2.9623981005216686
4.0,222941078,0.0,8.3,1.6007272727272726,2.2770912191544483
4.0,355613603,0.0,8.27,3.5101639344262314,2.3821300918623844
4.0,51043105,0.0,9.71,1.9109890109890106,3.0217718467483983
4.0,97834834,0.0,7.66,2.327878787878788,2.652639908628475
4.0,364104825,0.0,8.98,2.0905555555555555,3.3062284754726408
4.0,565059540,0.0,0.0,0.0,0.0
4.0,617806818,0.0,6.67,1.4657142857142855,2.2648169536042713
4.0,1005854988,0.0,8.28,1.19,2.5775181861628056
4.0,6220792260,0.0,10.04,0.7050000000000001,2.2784683850820007
4.0,225898496,0.0,9.01,1.5670454545454546,2.6591234607067764
4.0,251136889,0.23,8.44,2.2523809523809524,2.8838982380831415
4.0,6558555857,0.0,7.2,1.34875,2.387194632677804
4.0,363391228,0.0,7.29,0.9507692307692308,1.9401050724916142
4.0,51249544,0.0,9.52,1.42875,2.5468927873725606
3.0,359094865,0.0,0.0,0.0,0.0
4.0,49747751,0.0,9.45,2.2181589958158807,2.461824838794624
4.0,601290886,0.0,7.17,0.5818272425249169,1.1787257173414163
4.0,46938927,0.0,8.74,0.9913793103448276,2.0140149199857142
4.0,717120664,0.0,9.12,1.3526510067114104,2.4151307593719022
4.0,912263020,0.0,0.84,0.16027777777777777,0.18972892107442
4.0,251144999,0.0,8.84,2.8475,3.971862684159434
4.0,7206257345,0.0,7.72,0.8163636363636361,1.1103510672757615
4.0,6151149885,0.0,9.44,1.0996190476190477,2.6889681763605635
4.0,193421330,0.0,5.36,0.8448648648648649,1.4779329241417551
4.0,97793030,0.0,8.65,1.495,3.0620095331256536
4.0,30481589,0.0,8.56,1.747027027027027,3.082909759072195
4.0,635132991,0.65,8.83,2.5277777777777772,3.1761682015353725
3.0,97789081,0.0,5.82,2.14,3.201062323666942
4.0,98198128,0.0,8.55,1.6067505720823794,2.499782277589279
4.0,167920360,0.0,9.38,1.8386545454545442,2.729104557688283
4.0,250712717,0.0,8.39,1.4243283582089554,2.4984135717282174
4.0,251134766,0.0,5.3,0.9961538461538461,1.851879211877658
4.0,250707461,0.64,7.08,2.6030769230769235,2.5272329552806188
4.0,305145803,0.0,7.25,1.5855555555555556,2.251916467762021
4.0,23182796,0.0,9.71,2.11713924050633,2.88149586934111
4.0,5776829516,0.0,5.93,0.6033333333333333,1.3743105223219043
4.0,355615320,0.0,8.17,1.43,3.3059824560938007
4.0,299625043,0.0,9.54,3.3595588235294107,3.4615489999827194
4.0,6217316395,0.0,6.78,0.8088441330998265,0.7614884283691252
4.0,101521222,0.0,9.11,1.2612422360248448,2.1993054492342767
4.0,353747118,0.0,6.7,2.2217261904761916,1.9677014758931564
4.0,359094098,0.0,7.44,2.014,2.8660745512518226
4.0,789786775,0.0,8.85,1.432700729927007,2.161157268840291
4.0,250663742,0.0,9.1,2.221428571428571,3.7745747158738676
4.0,48651953,0.0,2.86,0.4642857142857143,0.6602315611099747
4.0,101521215,0.0,7.05,0.8908108108108108,2.02698220708193
4.0,31767663,0.0,9.33,2.278723404255319,3.117604024986856
3.0,234440706,0.0,3.36,0.7022222222222223,1.1359332922511094
4.0,954712405,0.0,4.86,1.334779116465864,1.460638687150532
4.0,48207905,0.0,9.26,2.364188679245283,3.0370379375243672
4.0,250712038,0.0,10.85,2.249180327868853,2.760075660244339
4.0,68612576,0.0,8.21,1.7102816901408455,2.668273905318346
4.0,636505575,0.0,0.86,0.48624999999999996,0.33966107056467754
4.0,250711640,0.0,6.46,0.8721875,1.9470602064601508
4.0,262646166,0.0,8.62,2.1897058823529405,2.695868772362882
4.0,1055910703,0.0,0.81,0.3346153846153846,0.2915937637826349
4.0,355615060,0.0,1.7,0.25666666666666665,0.6033140797195758
4.0,32296802,0.0,9.33,3.2143820224719093,2.891803839009399
4.0,300402634,0.0,8.49,1.9610526315789474,2.6916840746816364
4.0,31619827,0.0,9.16,1.782777777777778,2.335325909771766
4.0,294492601,0.0,9.08,0.9039548022598871,1.7726101575565982
4.0,844173335,0.0,1.34,0.5933333333333334,0.500666222813829
4.0,305143956,0.0,0.29,0.09166666666666667,0.11788412389574206
4.0,909129701,0.0,5.19,4.245,2.081295269777933
3.0,10665112035,0.0,0.0,0.0,
3.0,7531962666,0.86,7.25,4.055,4.518412331782039
3.0,281538402,0.0,8.46,4.906249999999999,2.689924100540137
4.0,741721487,0.0,6.72,1.7580516194331675,1.801850497280303
4.0,299657353,0.0,9.56,1.819299610894941,2.6937396127482156
4.0,31985276,0.0,0.79,0.09843373493975902,0.14250786822702746
4.0,250692359,0.0,9.41,1.5729333333333333,2.6854617466634663
4.0,98303811,0.0,1.34,0.40314285714285725,0.4113519419767789
4.0,51043106,0.0,8.77,2.176385542168675,3.072323970751105
4.0,650854044,0.0,8.36,2.0533333333333332,3.436007857965403
4.0,790318517,0.0,5.15,0.8583333333333334,2.1024786958888946
4.0,9685599937,0.0,6.5,0.5863636363636363,1.4254118224696901
4.0,251136502,0.0,6.67,0.4625,1.6653187883005063
4.0,101369873,0.0,8.66,1.648292682926829,2.3126282693496423
4.0,651939723,0.0,0.0,0.0,
3.0,808000024,0.0,0.69,0.38,0.34187267085411066
3.0,101363316,0.0,0.0,0.0,0.0
4.0,250920326,0.0,9.24,1.8793051118210629,1.885337232214568
4.0,86547345,0.0,7.97,1.0111702127659576,2.138584023747971
4.0,23184823,0.0,8.06,1.7124637681159427,2.298568616941351
4.0,299496936,0.0,8.58,1.209681093394073,1.591459029793117
4.0,679324108,0.0,0.23,0.038421052631578946,0.07500097465253641
4.0,250663674,0.0,11.32,1.1614285714285717,2.704142629862072
4.0,295081898,0.0,9.21,1.1571782178217827,1.7606965090372932
4.0,231151426,0.0,8.33,1.5756310679611647,2.2791861593185496
4.0,97788848,0.0,7.06,1.7208571428571429,2.456048202521531
4.0,23214111,0.0,1.0,0.4060937499999999,0.34902411426901414
4.0,250691794,0.0,9.65,1.7854098360655737,2.8226633839753146
4.0,52493739,0.0,8.11,0.4203916449086162,1.4743121932180343
4.0,250713292,0.0,1.42,0.3048,0.35787707386755024
4.0,7846491475,0.43,7.09,2.1476923076923073,2.7310167637901026
4.0,97846098,0.0,7.71,3.1271428571428572,3.522573464035039
4.0,299656748,0.0,8.58,2.556944444444445,3.4723164926885373
4.0,635278863,0.0,1.48,0.6967875647668402,0.2640983904618875
4.0,251136594,0.0,7.69,1.789583333333333,2.629260896586499
4.0,52176361,0.0,8.31,1.1449180327868853,2.0087862197114785
4.0,359094045,0.0,7.48,0.829294117647059,1.708331675889064
4.0,4458922832,0.0,7.94,1.020707070707072,1.556983125094143
4.0,359094778,0.0,11.08,1.5310526315789474,2.9313389791230757
4.0,48656170,0.0,10.55,0.469438202247191,1.7677433994364897
4.0,68612581,0.0,0.98,0.36956521739130443,0.3687753474908485
4.0,359095389,0.0,0.75,0.3622222222222222,0.3668711551000493
4.0,661074183,0.0,7.38,0.9940540540540541,2.1210564184694216
3.0,251136575,6.26,6.26,6.26,
4.0,251134491,0.0,6.22,1.0327272727272727,1.8145741818067016
4.0,815855464,0.0,8.82,1.2544852941176474,2.1199615020449087
4.0,1016179784,0.0,8.85,1.8659999999999999,2.9921239823787262
4.0,10741758,0.0,8.35,2.095986842105263,2.576704672001264
4.0,cluster_2113408268_2113408287_2295084718_2295084719_,0.0,6.77,1.5105882352941178,2.006386744714282
4.0,449255481,0.0,9.5,1.3833618233618235,2.449072030118716
4.0,355612932,0.59,7.37,1.9360714285714287,2.353357474357944
4.0,571469975,0.0,8.66,1.616059602649004,2.479715659973721
4.0,638591274,0.0,11.81,1.3988235294117648,2.649727035251846
4.0,217698402,0.0,7.71,1.1239506172839506,2.2464970949304304
4.0,251136301,0.0,9.88,1.886511627906977,2.7494734419875573
4.0,175509064,0.0,9.25,1.4409302325581397,2.51344178175161
4.0,300402618,0.0,5.5,0.3547058823529412,1.3321041515543128
4.0,818127970,0.0,8.15,2.498333333333333,3.068386704719105
4.0,101404643,0.0,8.43,0.9503571428571428,2.0598938131648024
4.0,98350927,0.0,5.64,1.8850315789473568,1.8526006777372628
3.0,807999708,0.14,8.36,4.25,5.8124177413534195
3.0,916426355,0.0,5.34,3.5493750000000004,2.4734873323575632
4.0,10976433,0.0,10.4,1.2689448848621756,1.440647849589084
4.0,23182965,0.0,9.5,1.2742834394904423,2.0154565328881087
4.0,687830223,0.0,9.02,1.8330370370370368,2.8079969155471836
4.0,224026849,0.0,7.15,0.8528,1.5273625802712671
4.0,359095692,0.19,8.82,1.8900000000000001,3.0798538926384156
4.0,250921223,0.0,7.36,1.7773333333333334,2.5862660253777046
4.0,353749650,0.0,5.82,1.3381250000000002,2.164181812294583
4.0,359096263,0.0,0.45,0.22499999999999998,0.17802621529800977
4.0,168725549,0.0,8.22,1.8981283422459896,2.7980567804961662
4.0,2287255821,0.0,0.74,0.177,0.2919684153389807
4.0,251144044,0.31,0.47,0.395,0.06557438524301999
4.0,7514698714,0.0,0.0,0.0,0.0
4.0,693475637,0.0,12.55,2.6661573202860414,2.9499302157766136
4.0,31616988,0.0,7.89,1.4325,2.2579303282184346
4.0,6217316407,0.0,9.33,1.9750549450549453,2.4320268297546415
4.0,338770292,0.0,5.98,2.458088185796037,1.9995208298797498
4.0,251144773,0.0,10.98,3.7579166666666666,3.8966559358338917
4.0,296181857,0.0,9.11,1.7997003745318347,2.407447698531637
4.0,260124785,0.0,1.8,0.6252459016393442,0.46853177251700173
4.0,23216605,0.0,9.22,3.0013492063492064,2.978194447157433
4.0,242134,0.0,5.27,0.41827160493827154,0.8338791730872297
4.0,49749937,0.0,7.66,3.052025316455694,2.3405644616952683
4.0,6189173922,0.9,0.9,0.9,
4.0,48652485,0.0,0.92,0.5095238095238095,0.3494635344420959
4.0,632243482,0.0,6.52,2.38,3.5987219953755805
3.0,30481498,0.0,8.96,3.9917241379310346,3.455356958700318
4.0,286067599,0.0,12.2,1.9636119257086826,2.600490870332774
4.0,95663392,0.0,9.55,1.9127647058823523,2.507123579430009
4.0,250720834,0.0,6.14,0.6534285714285715,1.5086724039234787
4.0,651968875,0.0,0.35,0.06999999999999999,0.15652475842498528
4.0,652688299,0.0,13.84,1.4690510948905116,3.1899840685596277
4.0,482987490,0.81,4.85,4.345000000000001,1.4283556979968257
4.0,790322283,0.04,6.13,3.2175000000000002,3.3426573760009166
4.0,250711516,0.0,7.08,1.1108333333333333,2.4753382076848087
4.0,23184127,0.0,2.9,0.916,0.6815802072737797
4.0,97839373,0.0,5.98,1.1482926829268292,1.861567756541545
4.0,250711203,0.0,7.4,1.465,2.927112912068819
4.0,250711115,0.59,0.85,0.688,0.11541230437002807
4.0,892605848,0.0,2.03,0.3394736842105263,0.49698506219682653
3.0,651939711,0.69,0.69,0.69,
4.0,64094578,0.0,9.19,1.3620228571428565,2.214793645449947
4.0,284240115,0.0,9.99,1.4581371595330606,1.8500649775293783
4.0,299644700,0.0,11.25,1.8065468749999956,2.6828766284110115
4.0,32295798,0.0,11.33,1.9170136518771228,2.6290311729682054
4.0,cluster_2112647756_250710793_574811714_6448365863_,0.0,7.42,1.3821568627450984,2.0185383256293936
4.0,23216654,0.0,8.14,1.6312000000000004,2.337513719917938
4.0,601294004,0.0,8.01,2.8345652173913045,3.0969617416082986
4.0,865301644,0.0,6.42,2.5277064220183476,2.1787193116461463
4.0,359096228,0.0,5.51,0.3823809523809524,1.1824588989132128
4.0,10126130418,0.55,7.45,2.4387499999999998,3.091894645682482
4.0,1303525368,0.1,0.1,0.1,
3.0,31621142,0.0,0.81,0.36758928571428573,0.3094902683291935
3.0,1614536612,0.0,0.0,0.0,
4.0,50826617,0.0,9.1,1.651004784688995,2.472067502224387
4.0,262652281,0.0,8.47,0.4567261904761904,1.375678165704965
4.0,52176363,0.0,7.71,1.643529411764706,2.394156879942373
4.0,250708522,0.0,9.38,1.2776923076923077,2.8255538327093435
4.0,359094628,0.0,10.44,2.0198095238095233,2.819844847393197
4.0,3036525460,0.0,7.16,0.8940000000000002,1.7771558336687465
4.0,304829528,0.0,7.27,1.3511200000000003,2.028606790306446
4.0,653972809,0.0,7.41,0.9762068965517242,1.9741067956555332
4.0,299500105,0.0,7.37,1.3461702127659572,2.1731854469684504
4.0,23214072,0.0,8.27,0.6837261146496819,1.1426170012948844
4.0,635442926,0.0,6.19,1.1578947368421055,2.1634596391524896
4.0,4506097383,0.0,5.23,0.8012500000000001,1.8008366111338363
4.0,300400246,0.0,8.76,2.36,3.8073612909730543
4.0,6672825364,0.0,0.0,0.0,0.0
4.0,565176312,0.0,6.8,0.818709677419355,1.7916660292121078
3.0,2039367394,0.0,0.0,0.0,
4.0,664514537,0.0,11.33,1.76048780487805,2.63580624978188
4.0,295083399,0.0,9.32,1.6621747967479608,2.331338248835563
4.0,262236447,0.0,9.25,1.3798076923076923,2.7264172356198095
4.0,482856908,0.0,5.56,1.4437037037037035,2.056567618720661
4.0,23217602,0.0,9.44,2.400572916666666,2.9182974282057126
4.0,904572342,0.0,6.16,1.2166666666666666,2.210879435606537
4.0,95663426,0.0,9.87,1.9501587301587302,2.50249584580461
4.0,807999627,0.0,5.18,3.815,2.5442025600699854
3.0,760071202,0.0,0.81,0.4145454545454546,0.3555509108643236
4.0,286067894,0.0,9.18,2.300435897435898,2.868410712426048
4.0,224025734,0.0,12.07,2.2998569570871275,3.1141561198641083
4.0,298618900,0.0,12.38,2.119316628701594,3.558884757779054
4.0,789796814,5.14,5.14,5.14,
4.0,7028966386,0.0,0.0,0.0,0.0
4.0,251144200,0.0,7.52,2.148181818181818,3.1507199754399573
4.0,27790954,5.28,5.28,5.28,
4.0,15412852,0.0,13.96,2.1419077901430845,3.3445265940011026
4.0,909651169,0.0,12.31,2.0407048458149797,2.9576311946476066
4.0,261671453,0.0,9.52,2.114638052530401,1.9833082018176678
4.0,8484924459,0.0,6.42,1.5118604651162793,2.119492454021457
4.0,632242187,0.0,7.69,2.6342857142857143,3.356872836152011
4.0,355614597,0.0,7.04,2.880555555555555,3.0539029458406795
4.0,295056177,0.0,8.18,0.8366569767441873,0.7519367714316587
4.0,359095293,0.0,11.03,3.445625,4.3165948490014125
4.0,250708689,0.0,9.68,2.727532467532468,3.3371214178517117
4.0,251134804,0.0,0.77,0.2594117647058823,0.31700244886226076
4.0,300402639,0.0,0.0,0.0,0.0
4.0,52493581,0.0,8.21,1.7657142857142856,2.739664305020175
4.0,23182769,0.0,0.65,0.4414285714285714,0.3026234498199906
4.0,661079383,0.0,8.02,1.6311202076678029,1.8746395014941442
4.0,23216841,0.0,8.64,2.548080808080808,3.19789419188197
4.0,167907746,0.0,8.52,0.9442935377875098,1.3416828630377446
4.0,52493742,0.0,9.74,2.0351674107142843,2.765470890406434
4.0,650854064,0.0,7.21,1.4717241379310342,2.2677379856782043
4.0,1303525398,0.24,7.65,2.856666666666667,3.501889014041802
4.0,51043102,0.0,3.3,0.7307692307692307,0.8925755013672655
4.0,44463540,0.0,7.78,3.5285714285714285,2.960780785053642
4.0,482987486,0.0,7.8,1.833968253968254,2.481872692845478
3.0,653974967,0.0,0.2,0.06666666666666667,0.11547005383792516
4.0,300400247,0.0,9.11,1.6569999999999998,2.50939496760639
4.0,251136320,0.0,0.57,0.07549019607843137,0.14886120488150384
4.0,250691278,0.0,7.12,0.5648148148148148,1.7018166094147078
4.0,97846091,0.0,6.9,2.0041176470588233,2.6203483996014953
4.0,23184691,0.0,7.19,1.639547244094485,2.0725119328408073
4.0,31621993,0.0,5.57,0.9014183123877919,1.5695679304729337
4.0,170981120,0.0,9.32,5.4320588235294105,2.6053718159727683
4.0,824837239,0.09,7.25,1.5257142857142856,2.541114303757685
4.0,336340433,0.0,5.83,0.5642857142857143,1.5318802638774163
4.0,224025731,0.0,5.71,0.8158823529411765,1.471020304174663
4.0,1303525235,0.28,7.89,1.9109090909090913,2.5579928210859526
3.0,6558555864,0.62,0.62,0.62,
3.0,31620108,0.0,0.96,0.27705882352941175,0.3112976692157846
4.0,7214467394,0.0,9.36,2.45110447761194,2.847869511147728
4.0,250713540,0.0,0.59,0.09583333333333333,0.22390981680267183
4.0,359095662,0.0,9.11,0.7690243902439023,2.2559773989094487
4.0,cluster_1459296053_1459296065_2112647753_2296291547_,0.0,9.16,1.617731958762887,2.2070406954459236
4.0,250920716,0.0,7.64,0.6284375,1.5967085285048113
4.0,8372187775,0.0,11.06,0.9924107142857144,1.9491052442640193
4.0,687830221,0.0,9.3,2.150643274853801,2.973869364233748
4.0,23216679,0.0,9.32,1.7166019417475713,2.483191257201222
4.0,97839381,0.0,6.51,1.5859374999999998,2.274947513573913
4.0,250713287,0.0,0.61,0.305,0.43133513652379396
4.0,353767084,0.0,1.4,0.38850000000000007,0.4790041753471467
4.0,651948521,0.14,1.26,0.514,0.44190496715922983
4.0,70794277,0.0,9.38,2.08475,2.984543075881947
3.0,847548593,0.0,5.15,1.718,2.322717756805113
4.0,10741722,0.0,11.34,1.4762958579881644,2.4907517817780818
4.0,753627408,0.0,7.34,0.8017699115044246,1.7933857793931172
4.0,95663631,0.0,8.37,1.2266666666666666,2.7027208512904175
4.0,250691669,0.0,9.2,1.6281767955801105,2.2966534812666275
4.0,4037247100,0.6,9.33,1.2909523809523809,1.8687132063586023
4.0,250706962,0.0,7.04,1.33,1.9543772311009415
4.0,909651173,0.0,1.47,0.8040064102564118,0.07869702550750095
4.0,31619965,0.0,8.82,5.06,3.139397953779534
4.0,364104852,0.0,6.1,2.01,2.8011640437503833
4.0,901261053,0.0,9.65,2.4877777777777785,3.2454511949988554
4.0,482987489,0.0,10.65,1.6186758893280377,1.9387480480357404
4.0,101357275,0.0,5.37,1.2149723756906077,1.8788692297672005
4.0,844627879,0.0,8.56,1.4575,2.24598409287656
4.0,251144041,0.0,8.18,2.270555555555555,3.2675291478464494
4.0,355614703,0.0,9.62,0.9603703703703703,2.31697827333109
4.0,7514710175,0.0,7.49,0.7772413793103448,1.7729456043975096
4.0,250713291,0.64,6.09,2.7209090909090907,2.5338960300117073
4.0,650854054,0.0,0.21,0.034999999999999996,0.08573214099741124
4.0,224026881,0.0,0.65,0.2240625,0.19250235650002967
