time_period,parse_lane_name(vehicle_lane),min(vehicle_HC),max(vehicle_HC),avg(vehicle_HC),stddev(vehicle_HC)
2.0,664238681,0.0,7.44,1.3971179039301316,2.34349931203561
2.0,234440705,0.0,0.99,0.3633333333333333,0.4234461791853442
1.0,23217767,5.17,8.34,7.001428571428571,0.997554151770362
2.0,80404724,0.0,8.68,1.1853749999999998,2.1858407261812465
2.0,653973296,0.0,5.89,0.9231250000000001,1.8874982339947586
2.0,304829465,0.0,8.53,2.1278947368421055,2.570525404170335
2.0,6693647589,0.0,9.13,1.8604878048780489,2.865334979694807
2.0,7798502811,0.0,7.45,2.2755555555555556,2.9874533934067955
2.0,10976951,0.0,5.78,1.1625420168067226,1.8734952553756528
2.0,251137651,0.0,8.25,3.5173076923076922,3.0232678448226284
2.0,807999657,0.0,8.95,3.2266037735849054,2.994910389950197
2.0,251133630,0.0,6.5,1.6442553191489362,2.2603383208491934
2.0,1175120417,0.0,0.69,0.3173684210526315,0.3004812514220153
2.0,95663527,0.0,9.94,1.191812749003985,1.6093079123906175
2.0,687830215,0.0,9.85,1.4024242424242424,3.1139976620726513
2.0,156253936,0.0,1.12,0.39636363636363636,0.3644072085406155
2.0,807999945,0.33,0.44,0.385,0.07778174593052022
2.0,49749937,4.85,6.69,4.88328638497654,0.20353595401773047
2.0,913407769,0.0,10.7,0.8699168975069255,1.6791208823426729
2.0,651948529,0.0,7.12,2.5509375,2.852908134067512
2.0,300401174,0.0,10.36,2.661,3.1140309665704184
2.0,31622008,0.0,5.57,1.1190677966101696,1.6868713674302065
2.0,650854051,0.0,6.07,1.3130000000000002,2.4072346975085104
2.0,23217604,0.0,7.56,1.955277777777777,2.4759081260243283
2.0,8212395770,0.0,0.0,0.0,0.0
2.0,284174992,0.0,11.06,1.6393333333333333,2.5245856371700293
2.0,32015619,0.0,8.51,1.07825,2.3678280510812395
2.0,353767627,0.33,8.5,2.6300000000000003,3.236896661927903
2.0,97839383,0.0,0.78,0.23454545454545456,0.33224580166989726
2.0,650854040,0.0,0.69,0.17777777777777778,0.2765310912798857
2.0,251137584,0.56,0.56,0.56,
2.0,633562909,0.0,5.22,1.635,2.4696760921222034
2.0,286067894,0.0,8.49,1.9478016623673955,1.8718250825197262
2.0,82682785,0.0,9.38,0.9170576131687256,1.030942009815156
2.0,359094778,0.0,10.4,0.6294805194805195,1.8803631340948175
2.0,531626202,0.0,7.45,2.305909090909091,2.7702203889103836
2.0,305143956,0.0,0.44,0.21750000000000003,0.2151549828999242
2.0,601294000,0.0,9.46,2.008297872340426,3.0786017168705735
2.0,168725548,0.0,7.49,1.3318918918918918,1.8903759735357732
2.0,4699741223,0.0,9.37,2.9499999999999997,4.5819384544098805
2.0,678788074,0.0,4.86,1.8638095238095242,1.924593023030409
2.0,281538398,0.76,0.81,0.7833333333333333,0.025166114784235853
2.0,250663733,0.0,10.35,2.880000000000001,4.363835468942431
2.0,259803253,0.0,13.14,2.244935483870968,3.3317398531245845
2.0,250712162,0.0,7.53,0.7712820512820512,1.3563673999387975
2.0,221139568AddedOffRampEdge,0.0,7.38,0.3369603524229075,0.8443747184107693
2.0,297174816,0.0,9.85,1.532916666666667,2.7271690241942874
2.0,250921398,0.0,9.47,1.9631932773109249,2.612397409476431
2.0,32015501,0.0,8.2,1.2645454545454544,2.8580950426336895
2.0,824855344,0.0,7.08,1.0091803278688527,1.4173511621824322
2.0,97788305,0.0,10.34,1.865121951219512,3.1556466230799827
2.0,6217316395,0.0,6.7,1.2234343434343447,1.42111075232082
2.0,48820562,0.0,6.88,2.4021739130434785,2.5329769702892704
2.0,31621981,0.0,5.65,0.7350000000000003,1.2177581335367345
2.0,51043101,0.0,0.49,0.08351351351351351,0.11965593590600927
2.0,353767594,0.0,10.13,2.3321428571428577,3.97187841353032
2.0,6558555857,0.62,7.14,3.88,4.610336213336289
2.0,189099793,0.0,9.7,1.5549326599326565,1.9150347930329648
2.0,87082462,0.0,7.17,1.078888888888887,1.909221057247698
2.0,651948525,0.0,7.87,1.8904918032786888,2.403386101752767
2.0,250663675,0.0,7.78,1.1190740740740748,1.8052851344979273
2.0,6356544246,0.0,8.79,3.0665517241379296,3.2762481545883166
2.0,3705227167,0.0,6.8,1.0071698113207546,2.0871588872459084
2.0,251136974,0.0,5.72,1.8175,2.249653306623045
2.0,250663757,0.0,7.07,1.37,2.3989581071790314
2.0,932576493,0.0,1.56,0.8166666666666668,0.7825811991949037
2.0,962356851,0.0,6.95,2.316666666666667,4.012584370867899
1.0,33878747,0.0,0.85,0.5685714285714286,0.27841387485950786
2.0,23184198,0.0,9.54,0.6276083188908146,1.797576638124415
2.0,250663734,0.0,7.08,2.51859375,2.5663251889030767
2.0,300400246,0.0,0.52,0.0905,0.18656098198712398
2.0,359095284,0.0,8.97,0.9080357142857142,2.097993343990531
2.0,305146959,0.0,8.28,1.8537735849056605,2.3952607264659855
2.0,635132991,0.0,7.88,1.0578571428571428,2.008869481426455
2.0,355613041,0.0,7.89,1.8977142857142857,2.726415537050849
2.0,91502437,0.0,7.88,4.234736842105264,3.2115976785897087
2.0,23216711,0.0,0.93,0.27272727272727276,0.340913212096302
2.0,749907669,0.0,4.06,0.45052631578947383,0.7272902218896731
2.0,866048456,0.0,0.52,0.22499999999999998,0.14918827989203054
1.0,224027784,0.0,0.94,0.5463636363636363,0.38792454749017174
2.0,353747831,0.0,5.39,0.16020408163265307,0.7833940307935676
2.0,353767664,0.0,5.54,1.0535,1.8269251561888873
2.0,52493581,0.0,7.45,2.124615384615385,2.6455472482862556
2.0,338770292,0.0,8.08,0.7115579710144934,1.0672657163773294
2.0,250699982,0.0,9.37,1.263192307692308,2.3939226870558774
2.0,96038783,0.0,0.5,0.09149999999999998,0.12702361985079785
2.0,251110313,0.6,0.85,0.695,0.10785793124908956
2.0,601291176,0.0,9.12,2.4558999999999993,3.054421234998225
2.0,251136972,0.0,0.9,0.22833333333333336,0.3789678966174664
2.0,251136666,0.0,8.64,2.6550000000000002,3.285481838192217
2.0,23217599,0.0,7.4,0.5559405940594059,0.9628625843990636
2.0,10972563,0.0,7.18,2.1310344827586207,2.8971640626501163
2.0,175509064,0.0,0.87,0.38409090909090915,0.3514955678228876
2.0,32015473,0.0,2.92,0.7700000000000001,0.644375666827977
2.0,50033102,0.0,0.22,0.034,0.06389723892984064
2.0,10976970,0.0,8.12,2.943870967741935,3.2774732924610834
2.0,824855249,0.0,0.0,0.0,0.0
2.0,359095001,0.0,7.18,0.882,2.185622500407084
2.0,284241337,0.0,8.07,1.2947933884297502,2.1642530036441
2.0,286070634,0.0,9.17,1.4558901830282858,2.497868073895577
2.0,359095208,0.31,6.32,1.915,2.938327188498018
2.0,295083402,0.0,9.33,0.7609688581314877,1.74032676601236
2.0,790322287,0.0,6.99,0.7513333333333334,1.7482189576278833
2.0,251144771,0.0,5.74,1.6836363636363636,1.9306955882648758
2.0,353768247,0.0,9.27,1.7672222222222222,3.337374169793724
2.0,790318519,0.71,7.73,3.103333333333333,4.007609428740946
2.0,388172055,0.0,7.78,3.425,4.027087450420383
2.0,2287255821,0.0,7.45,0.9700000000000001,2.4457565291745618
2.0,820368901,0.0,6.21,0.8665040650406504,1.7842140133613857
2.0,353771656,0.0,0.68,0.34694444444444444,0.3162803407868626
2.0,353745420,0.0,0.59,0.12444444444444445,0.21012562380104377
2.0,219615781,0.0,3.42,1.3575,1.1578767513982529
2.0,359096510,0.0,0.35,0.17666666666666667,0.17502380790433436
3.0,32357772,0.0,9.39,2.0724769101595144,2.356247941953946
3.0,259803254,0.0,10.33,1.6672038834951384,2.291399199948683
3.0,820421378,0.0,11.44,1.4901207243460648,2.1297657145420175
3.0,6693647589,0.0,9.48,2.284347826086956,3.3867777291590437
3.0,8445949363,0.0,8.91,2.5643939393939394,3.2068614557336894
3.0,2251695465,0.0,8.84,0.8957342657342665,1.1567417143324372
3.0,7514710175,0.0,6.18,1.655609756097561,2.389853603027273
3.0,23217758,0.0,8.09,0.9236065573770491,1.5967822151511304
3.0,251136300,0.0,10.83,1.687142857142857,2.838589170567427
3.0,844627879,0.0,8.34,1.1751428571428573,1.6744866625096855
3.0,101369873,0.0,0.9,0.39851851851851855,0.2552781846671422
3.0,70241716,0.0,9.1,1.6405263157894736,3.114420712471101
3.0,355615325,0.0,6.72,3.4349999999999996,3.7061525422824495
3.0,292906733,0.0,7.77,3.6229166666666663,3.005718432771348
3.0,661075279,0.0,7.48,1.172985294117642,1.6739565253145121
3.0,359094247,0.0,2.27,0.47306666666666675,0.388291383110929
3.0,336342391,0.42,8.33,3.106666666666667,3.2287222021758897
3.0,359096252,0.0,9.49,1.03,2.461162327031681
3.0,300401270,0.0,7.02,1.4126666666666665,2.281839692211611
3.0,85692476,0.0,8.21,2.5589655172413788,3.234335154498621
3.0,97839384,0.0,6.93,2.0277777777777777,2.9113518242295013
3.0,730330629,0.38,7.45,4.4766666666666675,3.666419688651769
3.0,636474443,0.0,1.64,0.5078571428571428,0.45611367282694176
3.0,23217763,0.0,3.0,0.5491891891891892,0.6818006322247743
3.0,650854046,0.0,0.0,0.0,0.0
2.0,353788273,0.0,5.3,1.73,2.2654597088246113
3.0,219362018,0.0,8.89,1.6399043062200958,2.765050422135648
3.0,86218470,0.0,8.66,2.1667105263157893,3.202447142694847
3.0,50033135,0.0,9.2,1.879458917835672,2.9369858445727166
3.0,635138659,0.63,7.2,1.6771428571428573,2.4371822137167225
3.0,636505056,0.0,6.48,3.403,2.9308097098848904
3.0,250705954,0.0,6.9,0.8571999999999999,1.7619934733136784
3.0,807999400,0.0,0.66,0.39866666666666667,0.29427554305122816
3.0,962356556,0.0,0.67,0.23,0.27546324618721824
3.0,790308475,0.0,0.38,0.04,0.11147495981908524
3.0,634244588,0.0,2.25,0.7406779661016962,0.23874067952879888
3.0,299657353,0.0,10.65,1.1890566037735846,2.0936308179679504
3.0,688104223,0.0,11.32,1.4178760045924197,2.0552341283996087
3.0,170981120,0.0,9.23,5.727307692307691,3.121538797058025
3.0,741087752,0.0,9.08,1.1078742514969984,1.7511377697562864
3.0,972690968,0.0,8.94,1.7138338658146968,2.3769326814848943
3.0,741721488,0.0,10.39,3.4119199999999994,3.8304783024847495
3.0,168725549,0.0,7.53,0.8279032258064518,1.926559003465948
3.0,2696698093,0.0,5.47,0.594,1.7196071902876215
3.0,251137651,0.0,7.42,2.1420588235294113,2.708905380420531
3.0,962356679,0.0,9.37,2.2474054054054053,2.5226299193011315
3.0,98350968,0.0,7.68,3.191730769230769,2.8719343219549653
2.0,469892958,0.0,0.67,0.32083333333333336,0.20371362846958088
2.0,224025736,0.0,1.06,0.4375,0.46321084369246557
3.0,662180430,0.0,9.68,2.1431035856573404,2.055290805740372
3.0,10741757,0.0,9.5,1.830720917531387,2.3989078626628886
3.0,725187180,0.0,10.27,2.124902723735409,3.1685415504466117
3.0,482856909,0.0,8.97,1.9200000000000002,3.6957418324752735
3.0,353767804,0.0,11.89,2.6764912280701756,4.215314126249359
3.0,23183845,0.0,8.72,1.2574662162162162,2.410287314747988
3.0,217698401,0.0,9.23,1.3398687664042015,2.312624772414756
3.0,250712162,0.0,7.99,1.5654166666666665,2.6640488622733085
3.0,31619814,0.0,5.39,2.12,2.404540348115266
3.0,10976951,0.0,5.59,1.2112765957446823,1.821044378816407
3.0,1101569773,0.0,6.28,0.7911538461538462,1.8452367369485727
3.0,49864277,0.0,8.13,6.562777777777778,1.7825949543409547
3.0,353747118,0.0,6.96,2.4801562499999994,2.2247848641900485
3.0,254731664,0.0,0.87,0.4461538461538461,0.35483654597430403
3.0,6356544245,0.0,7.43,2.126857142857143,2.8131129621497832
3.0,95663385,0.0,7.75,1.449375,2.1859565522642703
3.0,97788594,0.0,9.8,1.796461538461538,2.4287879119334086
3.0,354634109,0.0,0.82,0.1025,0.28991378028648446
3.0,7012262133,0.0,5.49,0.4507692307692308,1.5175498977983204
3.0,803344980,0.0,6.72,1.5083597883597883,2.136510118601141
3.0,97846098,0.0,7.08,1.5283333333333333,2.7417105366297636
3.0,97788867,0.0,7.86,1.8907692307692305,2.8266188917104405
3.0,653240387,0.0,6.24,1.2319444444444452,2.0352617514279085
3.0,173493700,0.0,1.17,0.4680645161290324,0.45507815705904636
3.0,355614989,0.0,7.14,0.985,1.9444165917706373
3.0,294492610,0.0,5.78,1.022232063773251,1.6360215408827676
3.0,31767641,0.0,9.21,0.7089620253164559,1.6495028280583628
3.0,688786344,0.0,8.99,0.8414317180616755,0.6847167432640247
3.0,6217316395,0.0,6.16,0.61316091954023,1.1292433435130418
3.0,284240113,0.0,6.74,1.3482051282051282,2.185449335702015
3.0,998311565,0.0,1.04,0.417,0.39791260905435555
3.0,727447736,0.0,5.64,0.4736,0.9172538284785654
3.0,250706414,0.0,7.34,1.4641935483870967,2.4084971444084498
3.0,353770735,0.0,6.2,1.1683333333333334,2.2038925618646714
3.0,7041322346,0.0,0.0,0.0,
3.0,251145095,0.0,7.13,1.4257142857142857,2.1126764259280852
3.0,1102900327,0.0,7.36,1.4815083798882682,2.442166671029372
3.0,722947722,0.0,12.14,1.9170967741935478,3.5159153853680047
3.0,49747552,0.0,6.26,0.735988023952096,1.6204450749160142
3.0,353767087,0.0,5.93,0.5643478260869565,1.657418107361174
3.0,8330742371,0.0,7.23,0.3786206896551724,1.3466008108724592
3.0,251134301,0.0,0.0,0.0,0.0
3.0,99060957,0.0,6.25,1.1875757575757577,1.840720645337715
3.0,353769714,0.0,0.42,0.05466666666666667,0.14431447143882234
3.0,23214134,0.0,2.43,0.6091836734693881,0.4331107176592552
3.0,219615778,0.0,5.75,2.0354430379746824,2.087173157258495
2.0,2046110790,0.15,0.15,0.15,
3.0,338770292,0.0,6.73,1.6137378640776578,1.883124694524504
3.0,224025727,0.0,0.0,0.0,0.0
3.0,751068056,0.0,7.64,0.8652641878669274,1.9334732231343985
3.0,250707461,0.0,6.1,2.9225,3.2363186390300527
3.0,633562947,0.0,10.98,3.6562499999999996,4.53744696938708
3.0,280010749,0.0,0.81,0.21452054794520553,0.23458024625494134
3.0,722801986,0.0,9.42,1.2998828124999993,2.0501118007651216
3.0,650854064,0.0,6.07,0.9294230769230769,1.8794308832588682
3.0,250708524,0.0,6.83,2.2412,2.925375075666936
3.0,23216717,0.0,0.99,0.3986956521739131,0.3469255139838585
3.0,32015487,0.0,9.38,2.001477272727273,3.084017956837837
3.0,23199951,0.0,9.44,4.2320312499999995,3.5983475835918455
3.0,251137084,1.02,6.75,3.1133333333333333,3.161429001785954
3.0,10741747,0.0,7.48,1.4953490725126153,1.6310376431659734
3.0,755022871,0.0,8.91,1.929376328844753,1.9569148127798905
3.0,250920759,0.0,10.06,2.8025,3.7886576338680524
3.0,664238682,0.0,6.45,0.9522452229299361,1.8213247427511887
3.0,250699359,0.0,8.02,2.1420000000000003,2.6761786731275605
3.0,51102100,0.0,8.67,1.7957731958762886,2.8120495324627646
3.0,98350944,0.0,7.86,1.5290979381443295,1.8850263942924512
3.0,86378198,0.0,0.85,0.2985185185185185,0.3292264091624918
3.0,250706960,0.0,8.62,0.649240506329114,1.7210288903487718
3.0,250756985,0.0,10.05,2.2469314079422387,2.9041839456559257
3.0,359096473,0.61,0.89,0.7223076923076923,0.09355513937012815
3.0,251136510,0.0,6.72,2.0480851063829792,2.4776458306555162
3.0,298296034,0.0,9.24,2.074230769230769,2.7450365855630054
3.0,251110788,0.0,8.24,2.5250000000000004,2.8308371357054236
3.0,299498426,0.0,9.4,1.4350955414012738,2.663911850769495
3.0,222941078,0.0,9.58,1.3855862068965539,2.027344705887812
3.0,807999627,0.0,0.71,0.24825,0.30959765039193227
3.0,633560134,0.0,5.67,1.158,2.5228198508811523
3.0,8253823131,0.0,5.76,2.302,2.7809746492911436
3.0,353746355,0.0,7.2,1.6514285714285715,2.5422262459730613
2.0,353767240,0.0,0.68,0.4055555555555556,0.31008511376358877
2.0,10741759,0.0,0.87,0.35500000000000004,0.3605967276612477
3.0,8484924459,0.0,6.81,1.534431818181818,2.273936226247113
3.0,1050850172,0.0,9.1,1.4489528795811535,1.9596926812943
3.0,97788219,0.0,7.87,2.583518518518519,2.9204614247774026
3.0,4458922832,0.0,10.77,1.5823999999999998,2.9750797581859154
3.0,249601207,0.0,8.76,1.8233333333333333,3.012561934925937
3.0,896087075,0.0,8.99,1.7108661417322835,2.878485057798895
3.0,250711640,0.0,7.47,0.968125,2.1626287052258104
3.0,711885233,0.0,8.42,2.2473469387755096,2.890156965312512
3.0,359094352,0.0,0.86,0.6273333333333332,0.26988004389957787
3.0,363391842,0.6,0.79,0.6914285714285714,0.08173709305420877
3.0,211279084,0.0,8.54,1.6217004048582995,2.437235944279762
3.0,23200007,0.0,5.83,0.6836363636363636,1.6414324332425116
2.0,101363292,0.0,0.9,0.497,0.3384950352499855
3.0,243850918,0.0,7.45,0.14335260115606938,0.7097569822036268
3.0,250691272,0.0,9.46,1.5015555555555553,2.9046537546398596
3.0,10741763,0.0,7.91,1.2346153846153844,2.1814355991432683
3.0,807999510,0.06,0.91,0.5533333333333333,0.44117267972227536
3.0,355614512,0.0,7.79,1.8821428571428573,2.7365541418778054
3.0,909651171,0.6,6.95,2.1251724137931034,2.5397702661709602
3.0,363391212,0.0,0.94,0.21142857142857144,0.3790966706715923
2.0,734712582,0.0,1.67,0.5904651162790701,0.29431076455866373
2.0,584037832,0.0,0.55,0.2725,0.31468237955119127
3.0,569847139,0.0,9.0,2.3606849315068494,2.784720876081919
3.0,299656282,0.0,11.59,1.4769310970081402,1.9453744107423943
3.0,23184691,0.0,8.47,0.8003455723542117,1.4462948217739335
3.0,23217604,0.0,8.37,2.8967968750000006,2.6197613444209837
3.0,617806297,0.56,10.45,2.716666666666667,3.5275460241336263
3.0,363391923,0.0,10.88,2.6356250000000006,3.7179043716409206
3.0,217698402,0.0,7.12,0.5777142857142857,1.536091460424774
3.0,250700344,0.0,10.01,1.7156410256410255,2.739353222433368
3.0,844173349,0.0,0.0,0.0,0.0
3.0,251110754,0.45,8.43,2.303076923076923,2.9144221400230284
3.0,1456091675,0.61,9.34,5.390000000000001,2.8038544898050612
3.0,31620110,0.0,7.72,2.0603125,2.805667633012771
3.0,49749501,0.0,9.21,2.687788461538461,3.3413752057344053
3.0,8181838,0.0,5.75,0.8758452722063036,1.5544851345103854
3.0,250699980,0.0,9.31,2.166315789473684,3.051875295044132
3.0,660260256,0.0,7.57,1.0595999999999999,1.5805397683018523
3.0,3266795658,0.0,6.58,3.29,4.652762620207483
3.0,234440705,0.0,8.2,2.4686764705882354,3.076103808397096
3.0,634256868,0.0,0.91,0.5125000000000001,0.3846983976348968
2.0,300401270,0.6,7.2,3.8875,3.7334110854998723
3.0,638591274,0.0,11.07,1.6974712643678163,2.925044312282435
3.0,294492601,0.0,9.03,1.6730246913580245,2.7130595342995387
3.0,81783130,0.0,7.7,1.678083832335332,1.9892044442334444
3.0,250663743,0.0,8.27,3.4,3.9440193824180034
3.0,3705227167,0.0,6.84,0.9910958904109588,2.1228725047050934
3.0,10976429,0.0,8.6,2.1203157894736844,2.999876399096207
3.0,353750552,0.0,6.89,1.598888888888889,2.0322244243958663
3.0,299658206,0.0,7.08,0.8330909090909101,1.1387341730236937
3.0,250692403,0.0,10.51,1.6876973684210526,2.188925307205074
3.0,2287255790,0.0,6.08,1.4109523809523807,2.081018752346804
3.0,9685607731,0.0,0.0,0.0,0.0
3.0,95663501,0.34,9.63,3.056,3.6997123011270907
3.0,23182769,0.0,8.43,1.943030303030303,2.712628435724847
3.0,687830215,0.0,9.62,1.468333333333333,3.339599413466268
3.0,359095692,5.51,5.51,5.51,
3.0,660659125,0.0,0.87,0.43882352941176467,0.31575560846653994
2.0,221139568,0.52,0.81,0.665,0.2050609665440988
3.0,8462140397,0.0,5.13,0.592625,1.0862276421203472
3.0,48820562,0.0,6.78,3.4034999999999997,2.87925662006889
3.0,435483360,0.03,0.73,0.39499999999999996,0.2323175167124265
3.0,2251695507,0.0,10.72,1.7799999999999998,3.024695183383105
3.0,359095231,0.0,8.97,2.347391304347826,3.162085355341693
3.0,844173301,0.0,8.26,2.679756097560975,2.831537998866409
3.0,2287255821,0.0,7.09,0.7185714285714286,1.8676264539325231
3.0,359094082,0.0,0.67,0.037222222222222226,0.15792051446499558
3.0,824855249,0.0,0.88,0.32142857142857145,0.4063835860952298
3.0,250712701,0.0,5.66,1.8866666666666667,3.267802523613282
3.0,166102331,0.0,6.9,2.214444444444444,2.450777120982654
3.0,250720871,0.0,9.05,1.9236805555555554,2.469556384535993
3.0,741033482,0.0,8.18,1.102774869109949,1.472251350287001
3.0,32295538,0.0,9.27,1.7511213235294112,2.2885274830121904
3.0,50014093,0.0,10.76,1.4576870748299322,2.492744558845473
3.0,10134034285,0.0,8.91,1.7417253521126776,2.45706485140692
3.0,97834909,0.0,7.61,2.550869565217391,3.01019164754351
3.0,650854041,0.25,8.6,2.5973333333333333,3.1089076323793647
3.0,635445183,0.0,7.48,2.208333333333334,2.9538135157308574
3.0,824855114,0.0,10.81,1.706,2.9858736856515997
3.0,4461253788,0.0,7.73,2.0230434782608695,2.8529768102530904
3.0,250713290,0.0,7.93,2.552857142857143,2.93461946912567
3.0,636505055,0.0,7.15,0.46179487179487183,1.4631902272177877
3.0,10976008,0.0,0.43,0.13692307692307695,0.16193540972584386
3.0,32015612,0.0,10.14,3.7391666666666663,3.9740362973623706
3.0,659981101,0.0,0.92,0.6984057971014495,0.26000352479740707
3.0,807999459,0.0,0.67,0.39958333333333335,0.2918379414297788
2.0,299656748,0.0,6.93,4.256666666666667,3.726450500588104
3.0,23184093,0.0,9.23,2.1189375,2.961740648508096
3.0,355613604,0.0,8.18,5.27,4.572231402717933
3.0,49749499,0.0,7.5,1.4696428571428573,2.3951503762134276
3.0,94573606,0.0,8.09,1.7604950495049518,2.511465599047547
3.0,33878737,0.0,8.03,4.655909090909092,2.7808266312819208
3.0,51156903,0.0,7.25,1.363,2.7826343065898054
3.0,355613815,0.0,8.64,1.876666666666667,3.326359371244585
3.0,651948527,0.55,7.97,2.46625,3.1865563028806774
3.0,251082919,0.0,8.66,1.7722222222222221,2.9497024332031265
3.0,601294000,0.0,9.29,2.0892097264437695,2.5259806080214133
3.0,865301642,0.0,6.83,1.0785714285714287,1.7951595705111798
3.0,359093560,0.0,8.28,2.046875,2.650657176577525
3.0,355614702,0.0,7.41,1.832432432432432,2.7158203235910197
3.0,954712407,0.0,7.73,1.4997816593886462,2.409040983646857
3.0,169130585,0.0,2.17,0.7606451612903226,0.4123733177057898
3.0,95663374,0.0,6.5,0.7078571428571429,1.6955016438139552
3.0,222897512,0.0,11.12,1.9233727810650891,2.9567305962059574
3.0,49292938,0.0,9.15,2.2564285714285717,3.1436248314950355
3.0,251110364,0.0,0.61,0.305,0.43133513652379396
3.0,10134034294,0.0,10.18,1.797621951219512,2.355649224151433
3.0,359095485,0.0,9.25,1.328,2.592608604282567
3.0,251136666,0.0,8.95,3.100769230769231,3.8388115815932355
3.0,250921394,0.0,7.84,2.40320987654321,2.560308490768492
3.0,353768074,0.0,9.38,2.5903846153846155,3.050845566838782
3.0,32015587,0.0,2.35,0.6133333333333333,0.644733241256376
3.0,359094245,0.0,5.22,0.826,1.7572779274450907
3.0,2051312230,0.0,0.0,0.0,
3.0,250713289,0.0,7.74,2.7578947368421054,2.9143506594234454
3.0,98350940,0.0,7.63,2.92975,3.204012298305409
3.0,51249737,0.0,1.62,0.34625,0.42027939840928763
3.0,64095314,0.0,9.21,2.3818181818181823,3.225918914186947
3.0,250710210,0.0,0.75,0.12166666666666666,0.2842800582438935
3.0,23216612,0.0,0.93,0.67,0.2670205984563738
2.0,32015458,0.0,0.9,0.45519999999999994,0.3487730876467774
2.0,250712701,5.68,6.69,6.1850000000000005,0.7141778489984135
3.0,32015189,0.0,9.11,2.826078431372549,3.230118318789855
3.0,32077250,0.0,8.07,1.6043902439024391,2.5181328069591347
3.0,97788957,0.0,9.26,1.900562770562773,2.137249173526189
3.0,168914459,0.0,7.88,0.9725352112676056,1.9495568327887203
3.0,336341771,0.0,8.11,2.7833333333333337,2.968273261316443
3.0,251136894,0.0,7.91,1.5064999999999997,2.452625542410021
3.0,250699984,0.0,5.78,0.6769999999999999,1.6351922468659537
3.0,250692359,0.0,8.78,1.9964583333333337,2.83526462390879
3.0,175509069,0.0,8.3,1.8259574468085114,2.4929411395080057
3.0,250713506,0.0,7.57,2.8816666666666664,3.07006254952094
3.0,250712506,0.0,0.0,0.0,
2.0,807999708,0.69,0.69,0.69,
2.0,219617988,0.0,1.86,0.5783333333333335,0.47745957636099784
3.0,260124786,0.0,10.12,1.411286231884056,2.0796261113395587
3.0,601291176,0.0,9.38,2.1828102625298023,2.053755971445209
3.0,23182962,0.0,11.66,1.3314868105515583,2.835416669191069
3.0,353768315,0.0,10.14,2.059708737864077,2.499853507986716
3.0,294492608,0.0,5.51,1.1017455621301773,1.768891142982543
3.0,250920415,0.0,9.89,5.574,5.130563321897508
3.0,50033481,0.0,10.92,5.36661971830986,3.8593959348441245
3.0,48651681,0.0,6.03,0.6915185185185184,1.564715346878199
3.0,767331346,0.0,5.2,1.2172727272727273,1.9632273984900013
3.0,353771656,0.0,5.2,0.9245833333333334,1.644831111104715
3.0,617806295,0.0,6.58,3.532,2.63674378311162
3.0,101521215,0.0,0.48,0.08686567164179104,0.1375456833776689
3.0,64094628,0.0,8.47,3.9939999999999998,3.6250003857393134
3.0,65388538,0.0,7.4,1.3649769585253457,2.2487634014043314
3.0,1101347640,0.0,9.15,1.406465517241367,1.9816241949034743
3.0,52493741,0.0,10.97,1.8739042553191498,3.1414185849146987
3.0,97846083,0.0,11.04,1.8516901408450703,3.2571503697537705
3.0,62330706,0.0,9.39,2.816974595842954,3.279672076228638
3.0,516020524,0.0,9.41,2.654722222222222,2.7122694402852967
3.0,68524671,0.0,8.83,1.6490170940170936,2.589487060357329
3.0,353767052,0.0,8.73,2.8242465753424653,3.079732996096424
3.0,818127993,0.0,8.02,2.1946000000000003,2.895237616697955
3.0,243527759,0.0,9.48,2.0562676056338023,2.900233937533029
3.0,31767621,0.0,9.88,2.4842435424354243,3.253881909536384
3.0,435483353,0.0,0.81,0.5481250000000004,0.3277446994999529
3.0,51102104,0.0,0.84,0.3316666666666666,0.3393179433314228
3.0,970180898,0.0,7.74,1.6335897435897435,2.4354622247764577
3.0,2347220183,0.0,0.0,0.0,0.0
3.0,101521220,0.51,0.84,0.7057142857142856,0.1273914103406169
3.0,86547336,0.0,0.81,0.41571428571428565,0.32567146752809767
2.0,636746261,0.0,0.81,0.4100000000000001,0.31141903953004896
3.0,906980926,0.0,7.97,1.374608695652174,2.4886462489786094
3.0,6189173921,0.0,0.46,0.23,0.3252691193458119
3.0,299658207,0.0,5.14,0.36999999999999994,0.5893366160852586
3.0,48651788,0.0,9.21,1.0583737864077674,2.1349838944997845
3.0,50826617,0.0,8.34,2.7832432432432435,3.0986776269745495
3.0,10971764,0.0,8.04,0.9262842105262918,0.9766135206321778
3.0,223649877,0.0,0.81,0.2416666666666667,0.37822832610298596
3.0,250712292,0.0,0.0,0.0,
3.0,660260257,0.0,8.09,1.1520353982300888,1.751956640492095
3.0,251136497,0.0,0.35,0.034999999999999996,0.11067971810589328
3.0,168914464,0.0,9.51,1.7608948339483401,2.932959741593624
3.0,251144930,0.0,6.92,0.8097565922920908,0.2883862120472007
3.0,189063912,0.0,11.66,1.3189588377723982,1.9024260522353786
3.0,661072058,0.0,7.55,0.9775218658892131,1.9107331448520688
3.0,676807700,0.0,7.36,1.0891860465116279,2.1095994686007713
3.0,359095367,0.0,5.98,1.4918749999999998,2.4117579169560113
3.0,6282377637,0.0,0.0,0.0,0.0
3.0,251144770,0.0,10.87,1.27,2.6317725332305346
